0.000000 400.000000
0.196078 382.218670
0.392157 367.598380
0.588235 355.577029
0.784314 345.692434
0.980392 337.564564
1.176471 330.880930
1.372549 325.384567
1.568627 320.864159
1.764706 317.145910
1.960784 314.086865
2.156863 311.569414
2.352941 309.496770
2.549020 307.789246
2.745098 306.381193
2.941176 305.218476
3.137255 304.256392
3.333333 303.457953
3.529412 302.792461
3.725490 302.234330
3.921569 301.762101
4.117647 301.357620
4.313725 301.005335
4.509804 300.691702
4.705882 300.404662
4.901961 300.133181
5.098039 299.866819
5.294118 299.595338
5.490196 299.308298
5.686275 298.994665
5.882353 298.642380
6.078431 298.237899
6.274510 297.765670
6.470588 297.207539
6.666667 296.542047
6.862745 295.743608
7.058824 294.781524
7.254902 293.618807
7.450980 292.210754
7.647059 290.503230
7.843137 288.430586
8.039216 285.913135
8.235294 282.854090
8.431373 279.135841
8.627451 274.615433
8.823529 269.119070
9.019608 262.435436
9.215686 254.307566
9.411765 244.422971
9.607843 232.401620
9.803922 217.781330
10.000000 200.000000
