0.0,9.7861
1.0,2.26824
2.0,0.669725
3.0,0.106627
4.0,0.0210721
5.0,0.00197243
6.0,0.000578816
7.0,0.000149606
8.0,1.61088e-05
9.0,2.89191e-06
10.0,8.73872e-07
11.0,1.58082e-07
12.0,2.29849e-08
