22.5 0.958152 0.020049 0.021799 
22.6 0.95796 0.0201075 0.0219329 
22.7 0.957767 0.0201661 0.0220671 
22.8 0.957573 0.0202249 0.0222018 
22.9 0.957379 0.0202838 0.0223368 
23 0.957185 0.0203429 0.0224722 
23.1 0.95699 0.020402 0.022608 
23.2 0.956794 0.0204613 0.0227443 
23.3 0.956598 0.0205207 0.0228809 
23.4 0.956402 0.0205803 0.0230179 
23.5 0.956205 0.02064 0.0231553 
23.6 0.956007 0.0206998 0.0232931 
23.7 0.955809 0.0207598 0.0234313 
23.8 0.95561 0.0208199 0.0235699 
23.9 0.955411 0.0208801 0.0237089 
24 0.955211 0.0209405 0.0238483 
24.1 0.955011 0.021001 0.0239881 
24.2 0.95481 0.0210616 0.0241283 
24.3 0.954609 0.0211223 0.0242689 
24.4 0.954407 0.0211832 0.0244099 
24.5 0.954204 0.0212442 0.0245513 
24.6 0.954001 0.0213054 0.0246932 
24.7 0.953798 0.0213667 0.0248354 
24.8 0.953594 0.0214281 0.0249781 
24.9 0.953389 0.0214896 0.0251211 
25 0.953184 0.0215513 0.0252646 
25.1 0.952978 0.0216131 0.0254085 
25.2 0.952772 0.0216751 0.0255528 
25.3 0.952565 0.0217372 0.0256975 
25.4 0.952358 0.0217994 0.0258426 
25.5 0.95215 0.0218617 0.0259881 
25.6 0.951942 0.0219242 0.0261341 
25.7 0.951733 0.0219868 0.0262805 
25.8 0.951523 0.0220495 0.0264272 
25.9 0.951313 0.0221124 0.0265744 
26 0.951102 0.0221754 0.0267221 
26.1 0.950891 0.0222386 0.0268701 
26.2 0.95068 0.0223018 0.0270186 
26.3 0.950467 0.0223653 0.0271675 
26.4 0.950254 0.0224288 0.0273168 
26.5 0.950041 0.0224925 0.0274665 
26.6 0.949827 0.0225563 0.0276167 
26.7 0.949613 0.0226202 0.0277673 
26.8 0.949397 0.0226843 0.0279183 
26.9 0.949182 0.0227485 0.0280697 
27 0.948966 0.0228128 0.0282216 
27.1 0.948749 0.0228773 0.0283739 
27.2 0.948531 0.0229419 0.0285266 
27.3 0.948314 0.0230066 0.0286798 
27.4 0.948095 0.0230715 0.0288334 
27.5 0.947876 0.0231365 0.0289874 
27.6 0.947657 0.0232016 0.0291419 
27.7 0.947436 0.0232669 0.0292968 
27.8 0.947216 0.0233322 0.0294521 
27.9 0.946994 0.0233978 0.0296079 
28 0.946772 0.0234634 0.0297641 
28.1 0.94655 0.0235292 0.0299207 
28.2 0.946327 0.0235951 0.0300778 
28.3 0.946103 0.0236612 0.0302353 
28.4 0.945879 0.0237274 0.0303933 
28.5 0.945655 0.0237937 0.0305517 
28.6 0.945429 0.0238601 0.0307105 
28.7 0.945203 0.0239267 0.0308698 
28.8 0.944977 0.0239934 0.0310296 
28.9 0.94475 0.0240603 0.0311897 
29 0.944522 0.0241272 0.0313504 
29.1 0.944294 0.0241943 0.0315114 
29.2 0.944065 0.0242616 0.0316729 
29.3 0.943836 0.0243289 0.0318349 
29.4 0.943606 0.0243964 0.0319973 
29.5 0.943376 0.0244641 0.0321602 
29.6 0.943145 0.0245318 0.0323235 
29.7 0.942913 0.0245997 0.0324873 
29.8 0.942681 0.0246677 0.0326515 
29.9 0.942448 0.0247359 0.0328162 
30 0.942214 0.0248042 0.0329813 
30.1 0.94198 0.0248726 0.0331469 
30.2 0.941746 0.0249411 0.033313 
30.3 0.941511 0.0250098 0.0334795 
30.4 0.941275 0.0250786 0.0336464 
30.5 0.941039 0.0251475 0.0338139 
30.6 0.940802 0.0252166 0.0339817 
30.7 0.940564 0.0252858 0.0341501 
30.8 0.940326 0.0253551 0.0343189 
30.9 0.940087 0.0254246 0.0344881 
31 0.939848 0.0254942 0.0346579 
31.1 0.939608 0.0255639 0.0348281 
31.2 0.939368 0.0256337 0.0349987 
31.3 0.939126 0.0257037 0.0351698 
31.4 0.938885 0.0257738 0.0353414 
31.5 0.938643 0.025844 0.0355135 
31.6 0.9384 0.0259143 0.035686 
31.7 0.938156 0.0259848 0.035859 
31.8 0.937912 0.0260554 0.0360325 
31.9 0.937667 0.0261262 0.0362064 
32 0.937422 0.026197 0.0363808 
32.1 0.937176 0.026268 0.0365557 
32.2 0.93693 0.0263392 0.0367311 
32.3 0.936683 0.0264104 0.0369069 
32.4 0.936435 0.0264818 0.0370832 
32.5 0.936187 0.0265533 0.03726 
32.6 0.935938 0.0266249 0.0374373 
32.7 0.935688 0.0266967 0.037615 
32.8 0.935438 0.0267686 0.0377932 
32.9 0.935188 0.0268406 0.0379719 
33 0.934936 0.0269127 0.0381511 
33.1 0.934684 0.026985 0.0383308 
33.2 0.934432 0.0270573 0.0385109 
33.3 0.934179 0.0271299 0.0386915 
33.4 0.933925 0.0272025 0.0388726 
33.5 0.933671 0.0272753 0.0390542 
33.6 0.933416 0.0273481 0.0392363 
33.7 0.93316 0.0274212 0.0394189 
33.8 0.932904 0.0274943 0.0396019 
33.9 0.932647 0.0275676 0.0397855 
34 0.93239 0.0276409 0.0399695 
34.1 0.932132 0.0277145 0.040154 
34.2 0.931873 0.0277881 0.040339 
34.3 0.931614 0.0278618 0.0405245 
34.4 0.931354 0.0279357 0.0407105 
34.5 0.931093 0.0280097 0.040897 
34.6 0.930832 0.0280839 0.041084 
34.7 0.93057 0.0281581 0.0412714 
34.8 0.930308 0.0282325 0.0414594 
34.9 0.930045 0.028307 0.0416479 
35 0.929782 0.0283816 0.0418368 
35.1 0.929517 0.0284563 0.0420263 
35.2 0.929253 0.0285312 0.0422162 
35.3 0.928987 0.0286062 0.0424067 
35.4 0.928721 0.0286813 0.0425977 
35.5 0.928454 0.0287565 0.0427891 
35.6 0.928187 0.0288318 0.0429811 
35.7 0.927919 0.0289073 0.0431735 
35.8 0.927651 0.0289829 0.0433665 
35.9 0.927381 0.0290586 0.04356 
36 0.927112 0.0291344 0.043754 
36.1 0.926841 0.0292103 0.0439484 
36.2 0.92657 0.0292864 0.0441434 
36.3 0.926299 0.0293626 0.0443389 
36.4 0.926026 0.0294389 0.0445349 
36.5 0.925753 0.0295153 0.0447314 
36.6 0.92548 0.0295918 0.0449285 
36.7 0.925206 0.0296684 0.045126 
36.8 0.924931 0.0297452 0.045324 
36.9 0.924655 0.0298221 0.0455226 
37 0.924379 0.0298991 0.0457217 
37.1 0.924103 0.0299762 0.0459213 
37.2 0.923825 0.0300534 0.0461214 
37.3 0.923547 0.0301308 0.046322 
37.4 0.923269 0.0302082 0.0465231 
37.5 0.922989 0.0302858 0.0467248 
37.6 0.92271 0.0303635 0.0469269 
37.7 0.922429 0.0304413 0.0471296 
37.8 0.922148 0.0305192 0.0473328 
37.9 0.921866 0.0305972 0.0475365 
38 0.921584 0.0306754 0.0477408 
38.1 0.921301 0.0307536 0.0479455 
38.2 0.921017 0.030832 0.0481508 
38.3 0.920733 0.0309105 0.0483566 
38.4 0.920448 0.030989 0.0485629 
38.5 0.920162 0.0310677 0.0487698 
38.6 0.919876 0.0311466 0.0489772 
38.7 0.919589 0.0312255 0.0491851 
38.8 0.919302 0.0313045 0.0493935 
38.9 0.919014 0.0313836 0.0496025 
39 0.918725 0.0314629 0.049812 
39.1 0.918436 0.0315423 0.050022 
39.2 0.918146 0.0316217 0.0502325 
39.3 0.917855 0.0317013 0.0504436 
39.4 0.917564 0.031781 0.0506552 
39.5 0.917272 0.0318608 0.0508674 
39.6 0.916979 0.0319407 0.05108 
39.7 0.916686 0.0320207 0.0512932 
39.8 0.916392 0.0321008 0.051507 
39.9 0.916098 0.032181 0.0517212 
40 0.915803 0.0322613 0.0519361 
40.1 0.915507 0.0323418 0.0521514 
40.2 0.91521 0.0324223 0.0523673 
40.3 0.914913 0.0325029 0.0525837 
40.4 0.914616 0.0325837 0.0528007 
40.5 0.914317 0.0326645 0.0530181 
40.6 0.914018 0.0327454 0.0532362 
40.7 0.913719 0.0328265 0.0534548 
40.8 0.913418 0.0329076 0.0536739 
40.9 0.913118 0.0329889 0.0538935 
41 0.912816 0.0330702 0.0541137 
41.1 0.912514 0.0331517 0.0543345 
41.2 0.912211 0.0332333 0.0545557 
41.3 0.911908 0.0333149 0.0547776 
41.4 0.911603 0.0333967 0.0549999 
41.5 0.911299 0.0334785 0.0552229 
41.6 0.910993 0.0335605 0.0554463 
41.7 0.910687 0.0336425 0.0556703 
41.8 0.91038 0.0337246 0.0558949 
41.9 0.910073 0.0338069 0.05612 
42 0.909765 0.0338892 0.0563456 
42.1 0.909457 0.0339716 0.0565718 
42.2 0.909147 0.0340542 0.0567986 
42.3 0.908837 0.0341368 0.0570259 
42.4 0.908527 0.0342195 0.0572538 
42.5 0.908216 0.0343023 0.0574822 
42.6 0.907904 0.0343852 0.0577111 
42.7 0.907591 0.0344682 0.0579406 
42.8 0.907278 0.0345513 0.0581707 
42.9 0.906964 0.0346345 0.0584013 
43 0.90665 0.0347178 0.0586325 
43.1 0.906335 0.0348011 0.0588642 
43.2 0.906019 0.0348846 0.0590965 
43.3 0.905703 0.0349681 0.0593294 
43.4 0.905385 0.0350518 0.0595628 
43.5 0.905068 0.0351355 0.0597967 
43.6 0.904749 0.0352193 0.0600312 
43.7 0.904431 0.0353032 0.0602663 
43.8 0.904111 0.0353872 0.0605019 
43.9 0.903791 0.0354712 0.0607381 
44 0.90347 0.0355554 0.0609749 
44.1 0.903148 0.0356396 0.0612122 
44.2 0.902826 0.0357239 0.0614501 
44.3 0.902503 0.0358083 0.0616885 
44.4 0.90218 0.0358928 0.0619275 
44.5 0.901856 0.0359774 0.0621671 
44.6 0.901531 0.0360621 0.0624072 
44.7 0.901205 0.0361468 0.0626479 
44.8 0.900879 0.0362316 0.0628892 
44.9 0.900552 0.0363165 0.063131 
45 0.900225 0.0364015 0.0633734 
45.1 0.899897 0.0364866 0.0636164 
45.2 0.899568 0.0365717 0.0638599 
45.3 0.899239 0.0366569 0.064104 
45.4 0.898909 0.0367422 0.0643486 
45.5 0.898579 0.0368276 0.0645939 
45.6 0.898247 0.036913 0.0648397 
45.7 0.897915 0.0369985 0.0650861 
45.8 0.897583 0.0370841 0.065333 
45.9 0.89725 0.0371698 0.0655805 
46 0.896916 0.0372555 0.0658286 
46.1 0.896581 0.0373414 0.0660772 
46.2 0.896246 0.0374273 0.0663265 
46.3 0.895911 0.0375132 0.0665763 
46.4 0.895574 0.0375992 0.0668267 
46.5 0.895237 0.0376854 0.0670776 
46.6 0.894899 0.0377715 0.0673291 
46.7 0.894561 0.0378578 0.0675812 
46.8 0.894222 0.0379441 0.0678339 
46.9 0.893882 0.0380305 0.0680871 
47 0.893542 0.0381169 0.068341 
47.1 0.893201 0.0382034 0.0685954 
47.2 0.89286 0.03829 0.0688503 
47.3 0.892517 0.0383766 0.0691059 
47.4 0.892175 0.0384633 0.069362 
47.5 0.891831 0.0385501 0.0696187 
47.6 0.891487 0.0386369 0.069876 
47.7 0.891142 0.0387238 0.0701339 
47.8 0.890797 0.0388108 0.0703924 
47.9 0.890451 0.0388978 0.0706514 
48 0.890104 0.0389849 0.070911 
48.1 0.889757 0.039072 0.0711712 
48.2 0.889409 0.0391592 0.071432 
48.3 0.88906 0.0392465 0.0716933 
48.4 0.888711 0.0393338 0.0719552 
48.5 0.888361 0.0394211 0.0722178 
48.6 0.888011 0.0395086 0.0724809 
48.7 0.887659 0.039596 0.0727445 
48.8 0.887308 0.0396836 0.0730088 
48.9 0.886955 0.0397712 0.0732737 
49 0.886602 0.0398588 0.0735391 
49.1 0.886248 0.0399465 0.0738051 
49.2 0.885894 0.0400342 0.0740717 
49.3 0.885539 0.040122 0.0743389 
49.4 0.885183 0.0402099 0.0746067 
49.5 0.884827 0.0402977 0.074875 
49.6 0.88447 0.0403857 0.075144 
49.7 0.884113 0.0404737 0.0754135 
49.8 0.883755 0.0405617 0.0756836 
49.9 0.883396 0.0406498 0.0759543 
50 0.883036 0.0407379 0.0762256 
50.1 0.882676 0.0408261 0.0764975 
50.2 0.882316 0.0409143 0.07677 
50.3 0.881954 0.0410025 0.077043 
50.4 0.881593 0.0410908 0.0773167 
50.5 0.88123 0.0411792 0.0775909 
50.6 0.880867 0.0412675 0.0778657 
50.7 0.880503 0.0413559 0.0781411 
50.8 0.880138 0.0414444 0.0784171 
50.9 0.879773 0.0415329 0.0786937 
51 0.879408 0.0416214 0.0789709 
51.1 0.879041 0.04171 0.0792487 
51.2 0.878674 0.0417986 0.079527 
51.3 0.878307 0.0418872 0.079806 
51.4 0.877939 0.0419759 0.0800855 
51.5 0.87757 0.0420646 0.0803657 
51.6 0.8772 0.0421533 0.0806464 
51.7 0.87683 0.0422421 0.0809277 
51.8 0.87646 0.0423309 0.0812096 
51.9 0.876088 0.0424197 0.0814921 
52 0.875716 0.0425085 0.0817752 
52.1 0.875344 0.0425974 0.0820589 
52.2 0.87497 0.0426863 0.0823432 
52.3 0.874597 0.0427752 0.0826281 
52.4 0.874222 0.0428642 0.0829135 
52.5 0.873847 0.0429532 0.0831996 
52.6 0.873472 0.0430422 0.0834862 
52.7 0.873095 0.0431312 0.0837735 
52.8 0.872718 0.0432203 0.0840613 
52.9 0.872341 0.0433093 0.0843497 
53 0.871963 0.0433984 0.0846388 
53.1 0.871584 0.0434875 0.0849284 
53.2 0.871205 0.0435766 0.0852186 
53.3 0.870825 0.0436658 0.0855094 
53.4 0.870444 0.0437549 0.0858008 
53.5 0.870063 0.0438441 0.0860928 
53.6 0.869681 0.0439333 0.0863854 
53.7 0.869299 0.0440225 0.0866786 
53.8 0.868916 0.0441117 0.0869724 
53.9 0.868532 0.0442009 0.0872667 
54 0.868148 0.0442901 0.0875617 
54.1 0.867763 0.0443794 0.0878573 
54.2 0.867378 0.0444686 0.0881534 
54.3 0.866992 0.0445579 0.0884502 
54.4 0.866605 0.0446472 0.0887475 
54.5 0.866218 0.0447364 0.0890455 
54.6 0.86583 0.0448257 0.089344 
54.7 0.865442 0.044915 0.0896432 
54.8 0.865053 0.0450043 0.0899429 
54.9 0.864663 0.0450935 0.0902432 
55 0.864273 0.0451828 0.0905441 
55.1 0.863882 0.0452721 0.0908457 
55.2 0.863491 0.0453614 0.0911478 
55.3 0.863099 0.0454507 0.0914505 
55.4 0.862706 0.04554 0.0917538 
55.5 0.862313 0.0456292 0.0920577 
55.6 0.861919 0.0457185 0.0923622 
55.7 0.861525 0.0458078 0.0926673 
55.8 0.86113 0.045897 0.0929729 
55.9 0.860735 0.0459863 0.0932792 
56 0.860338 0.0460755 0.0935861 
56.1 0.859942 0.0461647 0.0938936 
56.2 0.859544 0.046254 0.0942016 
56.3 0.859147 0.0463432 0.0945103 
56.4 0.858748 0.0464324 0.0948195 
56.5 0.858349 0.0465215 0.0951294 
56.6 0.857949 0.0466107 0.0954398 
56.7 0.857549 0.0466999 0.0957508 
56.8 0.857149 0.046789 0.0960625 
56.9 0.856747 0.0468781 0.0963747 
57 0.856345 0.0469672 0.0966875 
57.1 0.855943 0.0470563 0.0970009 
57.2 0.85554 0.0471453 0.0973149 
57.3 0.855136 0.0472344 0.0976295 
57.4 0.854732 0.0473234 0.0979447 
57.5 0.854327 0.0474124 0.0982605 
57.6 0.853922 0.0475013 0.0985769 
57.7 0.853516 0.0475903 0.0988939 
57.8 0.853109 0.0476792 0.0992114 
57.9 0.852702 0.047768 0.0995296 
58 0.852295 0.0478569 0.0998483 
58.1 0.851887 0.0479457 0.100168 
58.2 0.851478 0.0480345 0.100488 
58.3 0.851069 0.0481233 0.100808 
58.4 0.850659 0.048212 0.101129 
58.5 0.850248 0.0483007 0.101451 
58.6 0.849837 0.0483893 0.101773 
58.7 0.849426 0.0484779 0.102096 
58.8 0.849014 0.0485665 0.10242 
58.9 0.848601 0.0486551 0.102744 
59 0.848188 0.0487436 0.103068 
59.1 0.847774 0.048832 0.103394 
59.2 0.84736 0.0489204 0.103719 
59.3 0.846945 0.0490088 0.104046 
59.4 0.84653 0.0490971 0.104373 
59.5 0.846114 0.0491854 0.104701 
59.6 0.845698 0.0492737 0.105029 
59.7 0.845281 0.0493619 0.105358 
59.8 0.844863 0.04945 0.105687 
59.9 0.844445 0.0495381 0.106017 
60 0.844026 0.0496261 0.106347 
60.1 0.843607 0.0497141 0.106679 
60.2 0.843188 0.0498021 0.10701 
60.3 0.842767 0.04989 0.107343 
60.4 0.842347 0.0499778 0.107675 
60.5 0.841926 0.0500656 0.108009 
60.6 0.841504 0.0501533 0.108343 
60.7 0.841081 0.0502409 0.108678 
60.8 0.840659 0.0503285 0.109013 
60.9 0.840235 0.0504161 0.109349 
61 0.839811 0.0505035 0.109685 
61.1 0.839387 0.0505909 0.110022 
61.2 0.838962 0.0506783 0.11036 
61.3 0.838537 0.0507656 0.110698 
61.4 0.838111 0.0508528 0.111036 
61.5 0.837684 0.0509399 0.111376 
61.6 0.837257 0.051027 0.111716 
61.7 0.83683 0.051114 0.112056 
61.8 0.836402 0.051201 0.112397 
61.9 0.835973 0.0512879 0.112739 
62 0.835544 0.0513747 0.113081 
62.1 0.835115 0.0514614 0.113424 
62.2 0.834685 0.051548 0.113767 
62.3 0.834254 0.0516346 0.114111 
62.4 0.833823 0.0517211 0.114456 
62.5 0.833392 0.0518075 0.114801 
62.6 0.83296 0.0518938 0.115146 
62.7 0.832527 0.0519801 0.115493 
62.8 0.832094 0.0520663 0.115839 
62.9 0.831661 0.0521524 0.116187 
63 0.831227 0.0522384 0.116535 
63.1 0.830792 0.0523243 0.116883 
63.2 0.830357 0.0524101 0.117233 
63.3 0.829922 0.0524959 0.117582 
63.4 0.829486 0.0525815 0.117932 
63.5 0.82905 0.0526671 0.118283 
63.6 0.828613 0.0527526 0.118635 
63.7 0.828175 0.052838 0.118987 
63.8 0.827738 0.0529232 0.119339 
63.9 0.827299 0.0530084 0.119692 
64 0.82686 0.0530935 0.120046 
64.1 0.826421 0.0531785 0.1204 
64.2 0.825982 0.0532635 0.120755 
64.3 0.825541 0.0533483 0.12111 
64.4 0.825101 0.053433 0.121466 
64.5 0.82466 0.0535176 0.121823 
64.6 0.824218 0.0536021 0.12218 
64.7 0.823776 0.0536865 0.122538 
64.8 0.823334 0.0537708 0.122896 
64.9 0.822891 0.053855 0.123254 
