0.000000  3.000000
0.083333  3.268931
0.166667  3.496922
0.250000  3.688413
0.333333  3.847394
0.416667  3.977444
0.500000  4.081779
0.583333  4.163285
0.666667  4.224549
0.750000  4.267895
0.833333  4.295406
0.916667  4.308949
1.000000  4.310198
1.083333  4.300653
1.166667  4.281656
1.250000  4.254409
1.333333  4.219988
1.416667  4.179355
1.500000  4.133369
1.583333  4.082799
1.666667  4.028328
1.750000  3.970569
1.833333  3.910066
1.916667  3.847304
2.000000  3.782714
2.083333  3.716678
2.166667  3.649537
2.250000  3.581591
2.333333  3.513107
2.416667  3.444319
2.500000  3.375434
2.583333  3.306635
2.666667  3.238080
2.750000  3.169909
2.833333  3.102243
2.916667  3.035189
3.000000  2.968835
3.083333  2.903262
3.166667  2.838535
3.250000  2.774710
3.333333  2.711835
3.416667  2.649950
3.500000  2.589085
3.583333  2.529267
3.666667  2.470515
3.750000  2.412844
3.833333  2.356265
3.916667  2.300782
4.000000  2.246401
4.083333  2.193119
4.166667  2.140935
4.250000  2.089843
4.333333  2.039836
4.416667  1.990904
4.500000  1.943037
4.583333  1.896223
4.666667  1.850449
4.750000  1.805701
4.833333  1.761963
4.916667  1.719221
5.000000  1.677458
5.083333  1.636658
5.166667  1.596804
5.250000  1.557878
5.333333  1.519863
5.416667  1.482742
5.500000  1.446497
5.583333  1.411110
5.666667  1.376564
5.750000  1.342842
5.833333  1.309926
5.916667  1.277799
6.000000  1.246443
6.083333  1.215843
6.166667  1.185980
6.250000  1.156839
6.333333  1.128404
6.416667  1.100657
6.500000  1.073585
6.583333  1.047171
6.666667  1.021399
6.750000  0.996256
6.833333  0.971725
6.916667  0.947794
7.000000  0.924448
7.083333  0.901672
7.166667  0.879454
7.250000  0.857780
7.333333  0.836637
7.416667  0.816013
7.500000  0.795894
7.583333  0.776270
7.666667  0.757127
7.750000  0.738455
7.833333  0.720241
7.916667  0.702476
8.000000  0.685147
8.083333  0.668244
8.166667  0.651758
8.250000  0.635677
8.333333  0.619992
8.416667  0.604694
8.500000  0.589772
8.583333  0.575218
8.666667  0.561022
8.750000  0.547177
8.833333  0.533672
8.916667  0.520501
9.000000  0.507654
9.083333  0.495124
9.166667  0.482903
9.250000  0.470983
9.333333  0.459357
9.416667  0.448018
9.500000  0.436959
9.583333  0.426172
9.666667  0.415652
9.750000  0.405391
9.833333  0.395384
9.916667  0.385623
10.000000  0.376103
10.083333  0.366818
10.166667  0.357762
10.250000  0.348930
10.333333  0.340316
10.416667  0.331914
10.500000  0.323720
10.583333  0.315728
10.666667  0.307933
10.750000  0.300330
10.833333  0.292916
10.916667  0.285684
11.000000  0.278631
11.083333  0.271752
11.166667  0.265042
11.250000  0.258499
11.333333  0.252117
11.416667  0.245892
11.500000  0.239821
11.583333  0.233900
11.666667  0.228125
11.750000  0.222493
11.833333  0.217000
11.916667  0.211642
12.000000  0.206417
12.083333  0.201320
12.166667  0.196350
12.250000  0.191502
12.333333  0.186774
12.416667  0.182162
12.500000  0.177665
12.583333  0.173278
12.666667  0.169000
12.750000  0.164828
12.833333  0.160758
12.916667  0.156789
13.000000  0.152918
13.083333  0.149142
13.166667  0.145460
13.250000  0.141869
13.333333  0.138366
13.416667  0.134950
13.500000  0.131618
13.583333  0.128368
13.666667  0.125199
13.750000  0.122107
13.833333  0.119093
13.916667  0.116152
14.000000  0.113284
14.083333  0.110487
14.166667  0.107759
14.250000  0.105099
14.333333  0.102504
14.416667  0.099973
14.500000  0.097505
14.583333  0.095097
14.666667  0.092749
14.750000  0.090459
14.833333  0.088226
14.916667  0.086048
15.000000  0.083923
15.083333  0.081851
15.166667  0.079830
15.250000  0.077859
15.333333  0.075937
15.416667  0.074062
15.500000  0.072233
15.583333  0.070450
15.666667  0.068711
15.750000  0.067014
15.833333  0.065359
15.916667  0.063746
16.000000  0.062172
16.083333  0.060637
16.166667  0.059140
16.250000  0.057680
16.333333  0.056255
16.416667  0.054866
16.500000  0.053512
16.583333  0.052191
16.666667  0.050902
16.750000  0.049645
16.833333  0.048419
16.916667  0.047224
17.000000  0.046058
17.083333  0.044921
17.166667  0.043812
17.250000  0.042730
17.333333  0.041675
17.416667  0.040646
17.500000  0.039643
17.583333  0.038664
17.666667  0.037709
17.750000  0.036778
17.833333  0.035870
17.916667  0.034984
18.000000  0.034121
18.083333  0.033278
18.166667  0.032457
18.250000  0.031655
18.333333  0.030874
18.416667  0.030111
18.500000  0.029368
18.583333  0.028643
18.666667  0.027936
18.750000  0.027246
18.833333  0.026573
18.916667  0.025917
19.000000  0.025277
19.083333  0.024653
19.166667  0.024044
19.250000  0.023451
19.333333  0.022872
19.416667  0.022307
19.500000  0.021756
19.583333  0.021219
19.666667  0.020695
19.750000  0.020184
19.833333  0.019686
19.916667  0.019200
20.000000  0.018726
20.083333  0.018263
20.166667  0.017813
20.250000  0.017373
20.333333  0.016944
20.416667  0.016525
20.500000  0.016117
20.583333  0.015720
20.666667  0.015331
20.750000  0.014953
20.833333  0.014584
20.916667  0.014224
21.000000  0.013872
21.083333  0.013530
21.166667  0.013196
21.250000  0.012870
21.333333  0.012552
21.416667  0.012242
21.500000  0.011940
21.583333  0.011645
21.666667  0.011358
21.750000  0.011077
21.833333  0.010804
21.916667  0.010537
22.000000  0.010277
22.083333  0.010023
22.166667  0.009776
22.250000  0.009534
22.333333  0.009299
22.416667  0.009069
22.500000  0.008845
22.583333  0.008627
22.666667  0.008414
22.750000  0.008206
22.833333  0.008004
22.916667  0.007806
23.000000  0.007613
23.083333  0.007425
23.166667  0.007242
23.250000  0.007063
23.333333  0.006889
23.416667  0.006719
23.500000  0.006553
23.583333  0.006391
23.666667  0.006233
23.750000  0.006079
23.833333  0.005929
23.916667  0.005783
24.000000  0.005640
24.083333  0.005501
24.166667  0.005365
24.250000  0.005233
24.333333  0.005103
24.416667  0.004977
24.500000  0.004854
24.583333  0.004735
24.666667  0.004618
24.750000  0.004504
24.833333  0.004393
24.916667  0.004284
25.000000  0.004178
25.083333  0.004075
25.166667  0.003975
25.250000  0.003876
25.333333  0.003781
25.416667  0.003687
25.500000  0.003596
25.583333  0.003507
25.666667  0.003421
25.750000  0.003336
25.833333  0.003254
25.916667  0.003174
26.000000  0.003095
26.083333  0.003019
26.166667  0.002944
26.250000  0.002872
26.333333  0.002801
26.416667  0.002732
26.500000  0.002664
26.583333  0.002598
26.666667  0.002534
26.750000  0.002472
26.833333  0.002411
26.916667  0.002351
27.000000  0.002293
27.083333  0.002236
27.166667  0.002181
27.250000  0.002127
27.333333  0.002075
27.416667  0.002024
27.500000  0.001974
27.583333  0.001925
27.666667  0.001877
27.750000  0.001831
27.833333  0.001786
27.916667  0.001742
28.000000  0.001699
28.083333  0.001657
28.166667  0.001616
28.250000  0.001576
28.333333  0.001537
28.416667  0.001499
28.500000  0.001462
28.583333  0.001426
28.666667  0.001391
28.750000  0.001356
28.833333  0.001323
28.916667  0.001290
29.000000  0.001258
29.083333  0.001227
29.166667  0.001197
29.250000  0.001168
29.333333  0.001139
29.416667  0.001111
29.500000  0.001083
29.583333  0.001056
29.666667  0.001030
29.750000  0.001005
29.833333  0.000980
29.916667  0.000956
30.000000  0.000932
30.083333  0.000909
30.166667  0.000887
30.250000  0.000865
30.333333  0.000844
30.416667  0.000823
30.500000  0.000802
30.583333  0.000783
30.666667  0.000763
30.750000  0.000744
30.833333  0.000726
30.916667  0.000708
31.000000  0.000691
31.083333  0.000674
31.166667  0.000657
31.250000  0.000641
31.333333  0.000625
31.416667  0.000610
31.500000  0.000594
31.583333  0.000580
31.666667  0.000565
31.750000  0.000552
31.833333  0.000538
31.916667  0.000525
32.000000  0.000512
32.083333  0.000499
32.166667  0.000487
32.250000  0.000475
32.333333  0.000463
32.416667  0.000452
32.500000  0.000440
32.583333  0.000430
32.666667  0.000419
32.750000  0.000409
32.833333  0.000398
32.916667  0.000389
33.000000  0.000379
33.083333  0.000370
33.166667  0.000361
33.250000  0.000352
33.333333  0.000343
33.416667  0.000335
33.500000  0.000326
33.583333  0.000318
33.666667  0.000310
33.750000  0.000303
33.833333  0.000295
33.916667  0.000288
34.000000  0.000281
34.083333  0.000274
34.166667  0.000267
34.250000  0.000261
34.333333  0.000254
34.416667  0.000248
34.500000  0.000242
34.583333  0.000236
34.666667  0.000230
34.750000  0.000224
34.833333  0.000219
34.916667  0.000213
35.000000  0.000208
35.083333  0.000203
35.166667  0.000198
35.250000  0.000193
35.333333  0.000188
35.416667  0.000184
35.500000  0.000179
35.583333  0.000175
35.666667  0.000170
35.750000  0.000166
35.833333  0.000162
35.916667  0.000158
36.000000  0.000154
36.083333  0.000150
36.166667  0.000147
36.250000  0.000143
36.333333  0.000139
36.416667  0.000136
36.500000  0.000133
36.583333  0.000129
36.666667  0.000126
36.750000  0.000123
36.833333  0.000120
36.916667  0.000117
37.000000  0.000114
37.083333  0.000111
37.166667  0.000109
37.250000  0.000106
37.333333  0.000103
37.416667  0.000101
37.500000  0.000098
37.583333  0.000096
37.666667  0.000093
37.750000  0.000091
37.833333  0.000089
37.916667  0.000087
38.000000  0.000085
38.083333  0.000082
38.166667  0.000080
38.250000  0.000078
38.333333  0.000077
38.416667  0.000075
38.500000  0.000073
38.583333  0.000071
38.666667  0.000069
38.750000  0.000068
38.833333  0.000066
38.916667  0.000064
39.000000  0.000063
39.083333  0.000061
39.166667  0.000060
39.250000  0.000058
39.333333  0.000057
39.416667  0.000055
39.500000  0.000054
39.583333  0.000053
39.666667  0.000051
39.750000  0.000050
39.833333  0.000049
39.916667  0.000048
40.000000  0.000046
40.083333  0.000045
40.166667  0.000044
40.250000  0.000043
40.333333  0.000042
40.416667  0.000041
40.500000  0.000040
40.583333  0.000039
40.666667  0.000038
40.750000  0.000037
40.833333  0.000036
40.916667  0.000035
41.000000  0.000034
41.083333  0.000034
